,rowkey,time,id,is_risk,time_1,time_2
69241,37066,2015-01-07 09:26:23.0,157586,0,2015-01-07 09:26:23,1420622783
69245,37127,2015-01-07 09:35:46.0,157586,0,2015-01-07 09:35:46,1420623346
69246,37143,2015-01-07 09:39:29.0,148225,0,2015-01-07 09:39:29,1420623569
69248,37184,2015-01-07 09:47:07.0,136300,0,2015-01-07 09:47:07,1420624027
69254,37207,2015-01-07 09:50:58.0,154663,0,2015-01-07 09:50:58,1420624258
69255,37209,2015-01-07 09:51:30.0,43319,0,2015-01-07 09:51:30,1420624290
69256,37213,2015-01-07 09:52:07.0,124470,0,2015-01-07 09:52:07,1420624327
69257,37214,2015-01-07 09:52:19.0,151748,0,2015-01-07 09:52:19,1420624339
69258,37224,2015-01-07 09:54:53.0,96574,0,2015-01-07 09:54:53,1420624493
69261,37249,2015-01-07 09:58:43.0,43319,0,2015-01-07 09:58:43,1420624723
69262,37266,2015-01-07 10:00:52.0,173220,0,2015-01-07 10:00:52,1420624852
69264,37291,2015-01-07 10:03:32.0,94765,0,2015-01-07 10:03:32,1420625012
69273,37375,2015-01-07 10:19:30.0,171909,0,2015-01-07 10:19:30,1420625970
69276,37399,2015-01-07 10:24:37.0,148076,0,2015-01-07 10:24:37,1420626277
69277,37403,2015-01-07 10:24:58.0,100372,0,2015-01-07 10:24:58,1420626298
69278,37431,2015-01-07 10:29:16.0,147798,0,2015-01-07 10:29:16,1420626556
69279,37434,2015-01-07 10:29:44.0,123721,0,2015-01-07 10:29:44,1420626584
69280,37443,2015-01-07 10:30:59.0,85987,0,2015-01-07 10:30:59,1420626659
69281,37449,2015-01-07 10:32:04.0,171509,0,2015-01-07 10:32:04,1420626724
69283,37460,2015-01-07 10:33:46.0,147798,0,2015-01-07 10:33:46,1420626826
69285,37474,2015-01-07 10:35:08.0,78567,0,2015-01-07 10:35:08,1420626908
69287,37484,2015-01-07 10:36:10.0,78567,0,2015-01-07 10:36:10,1420626970
69289,37490,2015-01-07 10:37:37.0,112260,0,2015-01-07 10:37:37,1420627057
69291,37529,2015-01-07 10:44:03.0,138830,0,2015-01-07 10:44:03,1420627443
69293,37571,2015-01-07 10:50:24.0,47044,0,2015-01-07 10:50:24,1420627824
69295,37578,2015-01-07 10:51:43.0,21226,0,2015-01-07 10:51:43,1420627903
69302,37710,2015-01-07 11:08:19.0,54529,0,2015-01-07 11:08:19,1420628899
69304,37731,2015-01-07 11:10:16.0,54529,0,2015-01-07 11:10:16,1420629016
69305,37734,2015-01-07 11:10:52.0,54529,0,2015-01-07 11:10:52,1420629052
69309,37782,2015-01-07 11:18:46.0,5788,0,2015-01-07 11:18:46,1420629526
69310,37798,2015-01-07 11:20:54.0,33099,0,2015-01-07 11:20:54,1420629654
69317,37853,2015-01-07 11:27:37.0,120026,0,2015-01-07 11:27:37,1420630057
69318,37857,2015-01-07 11:28:14.0,120026,0,2015-01-07 11:28:14,1420630094
69322,37910,2015-01-07 11:36:29.0,54529,0,2015-01-07 11:36:29,1420630589
69323,37918,2015-01-07 11:36:54.0,160236,0,2015-01-07 11:36:54,1420630614
69331,38015,2015-01-07 11:50:23.0,73783,0,2015-01-07 11:50:23,1420631423
69332,38039,2015-01-07 11:54:08.0,174101,0,2015-01-07 11:54:08,1420631648
69333,38041,2015-01-07 11:54:37.0,119812,0,2015-01-07 11:54:37,1420631677
69335,38063,2015-01-07 11:58:37.0,101152,0,2015-01-07 11:58:37,1420631917
69337,38115,2015-01-07 12:06:17.0,66773,0,2015-01-07 12:06:17,1420632377
69341,38209,2015-01-07 12:21:54.0,59905,0,2015-01-07 12:21:54,1420633314
69343,38218,2015-01-07 12:23:52.0,74075,0,2015-01-07 12:23:52,1420633432
69344,38268,2015-01-07 12:32:05.0,64260,0,2015-01-07 12:32:05,1420633925
69349,38382,2015-01-07 12:53:53.0,68050,0,2015-01-07 12:53:53,1420635233
69353,38430,2015-01-07 13:04:43.0,147798,0,2015-01-07 13:04:43,1420635883
69359,38502,2015-01-07 13:19:48.0,160842,0,2015-01-07 13:19:48,1420636788
69361,38510,2015-01-07 13:21:14.0,60069,0,2015-01-07 13:21:14,1420636874
69363,38530,2015-01-07 13:25:27.0,60069,0,2015-01-07 13:25:27,1420637127
69364,38534,2015-01-07 13:26:26.0,60069,0,2015-01-07 13:26:26,1420637186
69366,38597,2015-01-07 13:39:30.0,66211,0,2015-01-07 13:39:30,1420637970
69368,38625,2015-01-07 13:45:40.0,33473,0,2015-01-07 13:45:40,1420638340
69369,38635,2015-01-07 13:47:42.0,62317,0,2015-01-07 13:47:42,1420638462
69372,38719,2015-01-07 14:06:04.0,38899,0,2015-01-07 14:06:04,1420639564
69377,38770,2015-01-07 14:15:25.0,128369,0,2015-01-07 14:15:25,1420640125
69381,38795,2015-01-07 14:20:14.0,39721,0,2015-01-07 14:20:14,1420640414
69382,38802,2015-01-07 14:21:03.0,11716,0,2015-01-07 14:21:03,1420640463
69383,38826,2015-01-07 14:24:30.0,27771,0,2015-01-07 14:24:30,1420640670
69386,38929,2015-01-07 14:43:53.0,39003,0,2015-01-07 14:43:53,1420641833
69394,39018,2015-01-07 15:05:18.0,174809,0,2015-01-07 15:05:18,1420643118
69406,39081,2015-01-07 15:16:31.0,174809,0,2015-01-07 15:16:31,1420643791
69420,39311,2015-01-07 16:08:40.0,133527,0,2015-01-07 16:08:40,1420646920
69423,39341,2015-01-07 16:13:31.0,60754,0,2015-01-07 16:13:31,1420647211
69434,39521,2015-01-07 16:46:13.0,26122,0,2015-01-07 16:46:13,1420649173
69435,39538,2015-01-07 16:50:10.0,111333,0,2015-01-07 16:50:10,1420649410
69436,39551,2015-01-07 16:52:29.0,95913,0,2015-01-07 16:52:29,1420649549
69442,39586,2015-01-07 16:59:12.0,86123,0,2015-01-07 16:59:12,1420649952
69449,39640,2015-01-07 17:11:28.0,40207,0,2015-01-07 17:11:28,1420650688
69453,39665,2015-01-07 17:17:43.0,125016,0,2015-01-07 17:17:43,1420651063
69462,39765,2015-01-07 17:38:29.0,47274,0,2015-01-07 17:38:29,1420652309
69468,39874,2015-01-07 18:07:05.0,94765,0,2015-01-07 18:07:05,1420654025
69471,39918,2015-01-07 18:18:07.0,42170,0,2015-01-07 18:18:07,1420654687
69472,39942,2015-01-07 18:23:35.0,47709,0,2015-01-07 18:23:35,1420655015
69480,40045,2015-01-07 18:49:50.0,90115,0,2015-01-07 18:49:50,1420656590
69486,40103,2015-01-07 19:05:58.0,159057,0,2015-01-07 19:05:58,1420657558
69489,40127,2015-01-07 19:11:47.0,159057,0,2015-01-07 19:11:47,1420657907
69491,40153,2015-01-07 19:20:17.0,39332,0,2015-01-07 19:20:17,1420658417
69502,40313,2015-01-07 19:58:53.0,5021,0,2015-01-07 19:58:53,1420660733
69503,40321,2015-01-07 20:00:31.0,16198,0,2015-01-07 20:00:31,1420660831
69511,40422,2015-01-07 20:15:55.0,54238,0,2015-01-07 20:15:55,1420661755
69514,40468,2015-01-07 20:23:08.0,120385,0,2015-01-07 20:23:08,1420662188
69518,40554,2015-01-07 20:35:07.0,98049,0,2015-01-07 20:35:07,1420662907
69525,40630,2015-01-07 20:48:40.0,110214,0,2015-01-07 20:48:40,1420663720
69526,40643,2015-01-07 20:51:56.0,78945,0,2015-01-07 20:51:56,1420663916
69528,40677,2015-01-07 20:56:58.0,54529,0,2015-01-07 20:56:58,1420664218
69529,40684,2015-01-07 20:58:05.0,54529,0,2015-01-07 20:58:05,1420664285
69530,40687,2015-01-07 20:58:52.0,54529,0,2015-01-07 20:58:52,1420664332
69531,40696,2015-01-07 20:59:26.0,54529,0,2015-01-07 20:59:26,1420664366
69532,40707,2015-01-07 21:00:57.0,19066,0,2015-01-07 21:00:57,1420664457
69533,40714,2015-01-07 21:02:25.0,54529,0,2015-01-07 21:02:25,1420664545
69538,40858,2015-01-07 21:22:03.0,13574,0,2015-01-07 21:22:03,1420665723
69540,40901,2015-01-07 21:28:42.0,166802,0,2015-01-07 21:28:42,1420666122
69541,40923,2015-01-07 21:34:07.0,7113,0,2015-01-07 21:34:07,1420666447
69542,40932,2015-01-07 21:35:50.0,119589,0,2015-01-07 21:35:50,1420666550
69544,40978,2015-01-07 21:41:03.0,42072,0,2015-01-07 21:41:03,1420666863
69546,41004,2015-01-07 21:44:43.0,52893,0,2015-01-07 21:44:43,1420667083
69548,41030,2015-01-07 21:47:12.0,154415,0,2015-01-07 21:47:12,1420667232
69549,41038,2015-01-07 21:47:43.0,154415,0,2015-01-07 21:47:43,1420667263
69559,41210,2015-01-07 22:12:18.0,145206,0,2015-01-07 22:12:18,1420668738
69560,41230,2015-01-07 22:15:16.0,109218,0,2015-01-07 22:15:16,1420668916
69562,41256,2015-01-07 22:18:59.0,138482,0,2015-01-07 22:18:59,1420669139
69563,41269,2015-01-07 22:21:14.0,13870,0,2015-01-07 22:21:14,1420669274
69567,41332,2015-01-07 22:31:01.0,13870,0,2015-01-07 22:31:01,1420669861
69568,41342,2015-01-07 22:32:42.0,106518,0,2015-01-07 22:32:42,1420669962
69571,41412,2015-01-07 22:43:42.0,23197,0,2015-01-07 22:43:42,1420670622
69575,41444,2015-01-07 22:49:44.0,61690,0,2015-01-07 22:49:44,1420670984
69576,41450,2015-01-07 22:51:15.0,31114,0,2015-01-07 22:51:15,1420671075
69588,41631,2015-01-07 23:27:12.0,23376,0,2015-01-07 23:27:12,1420673232
69596,41831,2015-01-08 00:14:05.0,121239,0,2015-01-08 00:14:05,1420676045
69601,41892,2015-01-08 00:27:24.0,149079,0,2015-01-08 00:27:24,1420676844
69607,41994,2015-01-08 00:54:18.0,117185,0,2015-01-08 00:54:18,1420678458
69611,42065,2015-01-08 01:26:59.0,14609,0,2015-01-08 01:26:59,1420680419
69612,42070,2015-01-08 01:28:58.0,156414,0,2015-01-08 01:28:58,1420680538
69626,42233,2015-01-08 06:20:16.0,14657,0,2015-01-08 06:20:16,1420698016
69627,42250,2015-01-08 06:48:53.0,157297,0,2015-01-08 06:48:53,1420699733
69629,42279,2015-01-08 07:17:48.0,163106,0,2015-01-08 07:17:48,1420701468
69632,42323,2015-01-08 07:52:07.0,37279,0,2015-01-08 07:52:07,1420703527
69633,42338,2015-01-08 07:59:31.0,37279,0,2015-01-08 07:59:31,1420703971
69636,42367,2015-01-08 08:07:10.0,36170,0,2015-01-08 08:07:10,1420704430
69637,42375,2015-01-08 08:08:46.0,137047,0,2015-01-08 08:08:46,1420704526
69638,42380,2015-01-08 08:10:21.0,148761,0,2015-01-08 08:10:21,1420704621
69640,42400,2015-01-08 08:18:23.0,42932,0,2015-01-08 08:18:23,1420705103
69641,42432,2015-01-08 08:28:56.0,104211,0,2015-01-08 08:28:56,1420705736
69644,42455,2015-01-08 08:37:42.0,170409,0,2015-01-08 08:37:42,1420706262
69645,42460,2015-01-08 08:39:34.0,170409,0,2015-01-08 08:39:34,1420706374
69646,42468,2015-01-08 08:42:16.0,7900,0,2015-01-08 08:42:16,1420706536
69647,42476,2015-01-08 08:44:28.0,36170,0,2015-01-08 08:44:28,1420706668
69652,42514,2015-01-08 08:56:02.0,73390,0,2015-01-08 08:56:02,1420707362
69654,42531,2015-01-08 09:02:53.0,17955,0,2015-01-08 09:02:53,1420707773
69655,42538,2015-01-08 09:03:36.0,173397,0,2015-01-08 09:03:36,1420707816
69656,42543,2015-01-08 09:05:09.0,3443,0,2015-01-08 09:05:09,1420707909
69657,42559,2015-01-08 09:08:38.0,53265,0,2015-01-08 09:08:38,1420708118
69659,42610,2015-01-08 09:25:59.0,23351,0,2015-01-08 09:25:59,1420709159
69662,42649,2015-01-08 09:32:45.0,70891,0,2015-01-08 09:32:45,1420709565
69666,42696,2015-01-08 09:43:12.0,37937,0,2015-01-08 09:43:12,1420710192
69670,42717,2015-01-08 09:46:06.0,7400,0,2015-01-08 09:46:06,1420710366
69673,42800,2015-01-08 10:00:35.0,120026,0,2015-01-08 10:00:35,1420711235
69675,42806,2015-01-08 10:01:58.0,120026,0,2015-01-08 10:01:58,1420711318
69684,42930,2015-01-08 10:19:34.0,19066,0,2015-01-08 10:19:34,1420712374
69691,43063,2015-01-08 10:39:12.0,105691,0,2015-01-08 10:39:12,1420713552
69694,43182,2015-01-08 10:54:01.0,14328,0,2015-01-08 10:54:01,1420714441
69695,43191,2015-01-08 10:54:59.0,14328,0,2015-01-08 10:54:59,1420714499
69696,43215,2015-01-08 10:58:29.0,30332,0,2015-01-08 10:58:29,1420714709
69700,43280,2015-01-08 11:05:53.0,134492,0,2015-01-08 11:05:53,1420715153
69705,43359,2015-01-08 11:18:44.0,138871,0,2015-01-08 11:18:44,1420715924
69706,43372,2015-01-08 11:21:03.0,50073,0,2015-01-08 11:21:03,1420716063
69713,43482,2015-01-08 11:41:10.0,96292,0,2015-01-08 11:41:10,1420717270
69716,43502,2015-01-08 11:43:41.0,148023,0,2015-01-08 11:43:41,1420717421
69717,43503,2015-01-08 11:44:02.0,141953,0,2015-01-08 11:44:02,1420717442
69719,43518,2015-01-08 11:47:49.0,33190,0,2015-01-08 11:47:49,1420717669
69727,43656,2015-01-08 12:12:06.0,66773,0,2015-01-08 12:12:06,1420719126
69730,43701,2015-01-08 12:18:21.0,138378,0,2015-01-08 12:18:21,1420719501
69731,43703,2015-01-08 12:18:34.0,151966,0,2015-01-08 12:18:34,1420719514
69732,43758,2015-01-08 12:30:03.0,56020,0,2015-01-08 12:30:03,1420720203
69733,43770,2015-01-08 12:33:10.0,161941,0,2015-01-08 12:33:10,1420720390
69734,43793,2015-01-08 12:38:23.0,14657,0,2015-01-08 12:38:23,1420720703
69735,43797,2015-01-08 12:39:07.0,57776,0,2015-01-08 12:39:07,1420720747
69738,43853,2015-01-08 12:54:07.0,31931,0,2015-01-08 12:54:07,1420721647
69742,43940,2015-01-08 13:10:51.0,128369,0,2015-01-08 13:10:51,1420722651
69750,44007,2015-01-08 13:25:54.0,54026,0,2015-01-08 13:25:54,1420723554
69756,44114,2015-01-08 13:44:54.0,155343,0,2015-01-08 13:44:54,1420724694
69758,44132,2015-01-08 13:48:23.0,128188,0,2015-01-08 13:48:23,1420724903
69763,44195,2015-01-08 14:01:12.0,58828,0,2015-01-08 14:01:12,1420725672
69765,44240,2015-01-08 14:10:38.0,155343,0,2015-01-08 14:10:38,1420726238
69769,44260,2015-01-08 14:15:26.0,75054,0,2015-01-08 14:15:26,1420726526
69771,44278,2015-01-08 14:20:29.0,145056,0,2015-01-08 14:20:29,1420726829
69773,44322,2015-01-08 14:29:54.0,162713,0,2015-01-08 14:29:54,1420727394
69780,44371,2015-01-08 14:39:36.0,13870,0,2015-01-08 14:39:36,1420727976
69785,44426,2015-01-08 14:51:41.0,108359,0,2015-01-08 14:51:41,1420728701
69788,44505,2015-01-08 15:07:35.0,10398,0,2015-01-08 15:07:35,1420729655
69790,44534,2015-01-08 15:12:13.0,100834,0,2015-01-08 15:12:13,1420729933
69792,44574,2015-01-08 15:19:19.0,38805,0,2015-01-08 15:19:19,1420730359
69795,44618,2015-01-08 15:28:16.0,141108,0,2015-01-08 15:28:16,1420730896
69798,44645,2015-01-08 15:33:57.0,5776,0,2015-01-08 15:33:57,1420731237
69800,44666,2015-01-08 15:37:21.0,119494,0,2015-01-08 15:37:21,1420731441
69805,44716,2015-01-08 15:47:35.0,105491,0,2015-01-08 15:47:35,1420732055
69806,44731,2015-01-08 15:50:12.0,92033,0,2015-01-08 15:50:12,1420732212
69807,44748,2015-01-08 15:52:21.0,167181,0,2015-01-08 15:52:21,1420732341
69811,44827,2015-01-08 16:06:51.0,33763,0,2015-01-08 16:06:51,1420733211
69813,44876,2015-01-08 16:11:47.0,36170,0,2015-01-08 16:11:47,1420733507
69819,45049,2015-01-08 16:47:54.0,137153,0,2015-01-08 16:47:54,1420735674
69822,45070,2015-01-08 16:54:48.0,29381,0,2015-01-08 16:54:48,1420736088
69825,45120,2015-01-08 17:00:48.0,162334,0,2015-01-08 17:00:48,1420736448
69829,45150,2015-01-08 17:07:07.0,136880,0,2015-01-08 17:07:07,1420736827
69832,45174,2015-01-08 17:12:06.0,167136,0,2015-01-08 17:12:06,1420737126
69836,45264,2015-01-08 17:30:01.0,37222,0,2015-01-08 17:30:01,1420738201
69837,45276,2015-01-08 17:32:19.0,88035,0,2015-01-08 17:32:19,1420738339
69838,45295,2015-01-08 17:36:03.0,20934,0,2015-01-08 17:36:03,1420738563
69840,45302,2015-01-08 17:37:13.0,154450,0,2015-01-08 17:37:13,1420738633
69841,45312,2015-01-08 17:39:15.0,154450,0,2015-01-08 17:39:15,1420738755
69843,45364,2015-01-08 17:51:28.0,149541,0,2015-01-08 17:51:28,1420739488
69844,45369,2015-01-08 17:52:29.0,88035,0,2015-01-08 17:52:29,1420739549
69846,45436,2015-01-08 18:05:16.0,81114,0,2015-01-08 18:05:16,1420740316
69851,45472,2015-01-08 18:13:16.0,127441,0,2015-01-08 18:13:16,1420740796
69854,45496,2015-01-08 18:18:11.0,135398,0,2015-01-08 18:18:11,1420741091
69857,45524,2015-01-08 18:24:22.0,55771,0,2015-01-08 18:24:22,1420741462
69860,45547,2015-01-08 18:29:45.0,140584,0,2015-01-08 18:29:45,1420741785
69861,45552,2015-01-08 18:30:34.0,124298,0,2015-01-08 18:30:34,1420741834
69862,45555,2015-01-08 18:31:13.0,167385,0,2015-01-08 18:31:13,1420741873
69864,45587,2015-01-08 18:38:01.0,111648,0,2015-01-08 18:38:01,1420742281
69867,45618,2015-01-08 18:43:53.0,78415,0,2015-01-08 18:43:53,1420742633
69870,45639,2015-01-08 18:46:53.0,5553,0,2015-01-08 18:46:53,1420742813
69873,45676,2015-01-08 18:55:48.0,106013,0,2015-01-08 18:55:48,1420743348
69876,45703,2015-01-08 18:59:01.0,65674,0,2015-01-08 18:59:01,1420743541
69881,45797,2015-01-08 19:19:00.0,143372,0,2015-01-08 19:19:00,1420744740
69888,45899,2015-01-08 19:37:15.0,63877,0,2015-01-08 19:37:15,1420745835
69892,45961,2015-01-08 19:51:21.0,152806,0,2015-01-08 19:51:21,1420746681
69894,46003,2015-01-08 20:01:46.0,37423,0,2015-01-08 20:01:46,1420747306
69896,46015,2015-01-08 20:03:18.0,23597,0,2015-01-08 20:03:18,1420747398
69905,46180,2015-01-08 20:33:24.0,74075,0,2015-01-08 20:33:24,1420749204
69914,46284,2015-01-08 20:48:34.0,127497,0,2015-01-08 20:48:34,1420750114
69922,46319,2015-01-08 20:54:35.0,161307,0,2015-01-08 20:54:35,1420750475
69925,46342,2015-01-08 20:59:25.0,112406,0,2015-01-08 20:59:25,1420750765
69932,46402,2015-01-08 21:07:05.0,109419,0,2015-01-08 21:07:05,1420751225
69933,46404,2015-01-08 21:07:27.0,23376,0,2015-01-08 21:07:27,1420751247
69934,46437,2015-01-08 21:12:28.0,85236,0,2015-01-08 21:12:28,1420751548
69937,46513,2015-01-08 21:24:57.0,78443,0,2015-01-08 21:24:57,1420752297
69940,46537,2015-01-08 21:27:13.0,20815,0,2015-01-08 21:27:13,1420752433
69946,46616,2015-01-08 21:38:57.0,51508,0,2015-01-08 21:38:57,1420753137
69947,46618,2015-01-08 21:39:45.0,40828,0,2015-01-08 21:39:45,1420753185
69950,46647,2015-01-08 21:43:41.0,138378,0,2015-01-08 21:43:41,1420753421
69959,46802,2015-01-08 22:06:52.0,11116,0,2015-01-08 22:06:52,1420754812
69965,46886,2015-01-08 22:17:50.0,33303,0,2015-01-08 22:17:50,1420755470
69970,46919,2015-01-08 22:23:32.0,55001,0,2015-01-08 22:23:32,1420755812
69977,47104,2015-01-08 22:54:11.0,23476,0,2015-01-08 22:54:11,1420757651
69978,47106,2015-01-08 22:54:51.0,138801,0,2015-01-08 22:54:51,1420757691
69981,47121,2015-01-08 22:57:06.0,58515,0,2015-01-08 22:57:06,1420757826
69983,47169,2015-01-08 23:05:59.0,172151,0,2015-01-08 23:05:59,1420758359
69987,47199,2015-01-08 23:10:32.0,172151,0,2015-01-08 23:10:32,1420758632
69988,47211,2015-01-08 23:12:30.0,49404,0,2015-01-08 23:12:30,1420758750
69992,47268,2015-01-08 23:25:07.0,130157,0,2015-01-08 23:25:07,1420759507
69993,47272,2015-01-08 23:25:54.0,108902,0,2015-01-08 23:25:54,1420759554
69997,47354,2015-01-08 23:47:30.0,56066,0,2015-01-08 23:47:30,1420760850
70001,47504,2015-01-09 00:24:26.0,10459,0,2015-01-09 00:24:26,1420763066
70002,47508,2015-01-09 00:25:12.0,137249,0,2015-01-09 00:25:12,1420763112
70003,47548,2015-01-09 00:36:55.0,163830,0,2015-01-09 00:36:55,1420763815
70005,47615,2015-01-09 01:07:35.0,159806,0,2015-01-09 01:07:35,1420765655
70006,47627,2015-01-09 01:20:43.0,156837,0,2015-01-09 01:20:43,1420766443
70011,47688,2015-01-09 02:36:58.0,106520,0,2015-01-09 02:36:58,1420771018
70013,47698,2015-01-09 02:48:43.0,106520,0,2015-01-09 02:48:43,1420771723
70014,47765,2015-01-09 04:24:16.0,74097,0,2015-01-09 04:24:16,1420777456
70018,47856,2015-01-09 06:56:37.0,162407,0,2015-01-09 06:56:37,1420786597
70020,47864,2015-01-09 07:04:21.0,125770,0,2015-01-09 07:04:21,1420787061
70021,47871,2015-01-09 07:07:47.0,37215,0,2015-01-09 07:07:47,1420787267
70025,47906,2015-01-09 07:33:06.0,37279,0,2015-01-09 07:33:06,1420788786
70026,47907,2015-01-09 07:33:08.0,37279,0,2015-01-09 07:33:08,1420788788
70027,47911,2015-01-09 07:34:18.0,66033,0,2015-01-09 07:34:18,1420788858
70029,47924,2015-01-09 07:45:11.0,37279,0,2015-01-09 07:45:11,1420789511
70030,47927,2015-01-09 07:46:24.0,102731,0,2015-01-09 07:46:24,1420789584
70033,47993,2015-01-09 08:15:32.0,89472,0,2015-01-09 08:15:32,1420791332
70034,48034,2015-01-09 08:32:49.0,154919,0,2015-01-09 08:32:49,1420792369
70035,48053,2015-01-09 08:37:15.0,37279,0,2015-01-09 08:37:15,1420792635
70037,48064,2015-01-09 08:38:45.0,37279,0,2015-01-09 08:38:45,1420792725
70038,48069,2015-01-09 08:40:08.0,37279,0,2015-01-09 08:40:08,1420792808
70039,48088,2015-01-09 08:45:25.0,3906,0,2015-01-09 08:45:25,1420793125
70042,48113,2015-01-09 08:54:02.0,36800,0,2015-01-09 08:54:02,1420793642
70044,48155,2015-01-09 09:03:24.0,8865,0,2015-01-09 09:03:24,1420794204
70045,48169,2015-01-09 09:05:05.0,162334,0,2015-01-09 09:05:05,1420794305
70048,48208,2015-01-09 09:14:56.0,27100,0,2015-01-09 09:14:56,1420794896
70052,48257,2015-01-09 09:22:22.0,126224,0,2015-01-09 09:22:22,1420795342
70056,48322,2015-01-09 09:31:17.0,126619,0,2015-01-09 09:31:17,1420795877
70062,48480,2015-01-09 09:52:51.0,56659,0,2015-01-09 09:52:51,1420797171
70064,48514,2015-01-09 09:57:57.0,125016,0,2015-01-09 09:57:57,1420797477
70069,48587,2015-01-09 10:04:17.0,79394,0,2015-01-09 10:04:17,1420797857
70087,48792,2015-01-09 10:26:22.0,464,0,2015-01-09 10:26:22,1420799182
70090,48812,2015-01-09 10:28:15.0,12124,0,2015-01-09 10:28:15,1420799295
70091,48821,2015-01-09 10:28:53.0,62124,0,2015-01-09 10:28:53,1420799333
70093,48846,2015-01-09 10:33:44.0,135555,0,2015-01-09 10:33:44,1420799624
70097,48904,2015-01-09 10:40:19.0,94395,0,2015-01-09 10:40:19,1420800019
70100,48996,2015-01-09 10:50:05.0,154828,0,2015-01-09 10:50:05,1420800605
70110,49096,2015-01-09 10:58:53.0,108157,0,2015-01-09 10:58:53,1420801133
70112,49108,2015-01-09 10:59:26.0,59055,0,2015-01-09 10:59:26,1420801166
70118,49246,2015-01-09 11:18:19.0,113189,0,2015-01-09 11:18:19,1420802299
70120,49253,2015-01-09 11:19:38.0,48557,0,2015-01-09 11:19:38,1420802378
70123,49287,2015-01-09 11:23:27.0,49313,0,2015-01-09 11:23:27,1420802607
70126,49307,2015-01-09 11:25:25.0,49313,0,2015-01-09 11:25:25,1420802725
70130,49364,2015-01-09 11:32:13.0,155904,0,2015-01-09 11:32:13,1420803133
70134,49428,2015-01-09 11:38:54.0,71924,0,2015-01-09 11:38:54,1420803534
70135,49458,2015-01-09 11:43:51.0,141953,0,2015-01-09 11:43:51,1420803831
70141,49574,2015-01-09 12:00:29.0,86064,0,2015-01-09 12:00:29,1420804829
70153,49767,2015-01-09 12:31:41.0,158395,0,2015-01-09 12:31:41,1420806701
70154,49798,2015-01-09 12:38:38.0,102135,0,2015-01-09 12:38:38,1420807118
70157,49818,2015-01-09 12:41:57.0,60154,0,2015-01-09 12:41:57,1420807317
70168,49902,2015-01-09 12:55:54.0,119500,0,2015-01-09 12:55:54,1420808154
70171,49914,2015-01-09 12:58:14.0,44267,0,2015-01-09 12:58:14,1420808294
70173,49989,2015-01-09 13:13:13.0,56977,0,2015-01-09 13:13:13,1420809193
70174,50043,2015-01-09 13:20:40.0,60069,0,2015-01-09 13:20:40,1420809640
70177,50071,2015-01-09 13:24:47.0,65222,0,2015-01-09 13:24:47,1420809887
70178,50084,2015-01-09 13:26:34.0,65222,0,2015-01-09 13:26:34,1420809994
70181,50132,2015-01-09 13:32:35.0,131005,0,2015-01-09 13:32:35,1420810355
70183,50138,2015-01-09 13:34:02.0,56365,0,2015-01-09 13:34:02,1420810442
70185,50166,2015-01-09 13:39:28.0,60069,0,2015-01-09 13:39:28,1420810768
70187,50225,2015-01-09 13:47:36.0,149112,0,2015-01-09 13:47:36,1420811256
70199,50393,2015-01-09 14:18:08.0,72348,0,2015-01-09 14:18:08,1420813088
70216,50584,2015-01-09 14:46:11.0,31923,0,2015-01-09 14:46:11,1420814771
70219,50617,2015-01-09 14:50:52.0,162667,0,2015-01-09 14:50:52,1420815052
70230,50760,2015-01-09 15:13:52.0,39003,0,2015-01-09 15:13:52,1420816432
70231,50786,2015-01-09 15:16:40.0,91528,0,2015-01-09 15:16:40,1420816600
